city,state,county,latitude,longitude,date,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,us_aqi_max,us_aqi_mean,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,asthma_prev,copd_prev,county_population,health_data_year,month,season,aqi_category,aqi_class3,pm25_tier
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-22,7.345833333333334,7.5,65.54166666666667,10.883333333333333,3.920833333333333,243.04166666666663,50,43.54166666666666,12.2,2.5,7.5,0.6,30.0,11.6,7.7,1233088,2025,3,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-23,4.483333333333333,4.741666666666666,82.125,4.7625,0.9458333333333332,221.29166666666663,50,45.833333333333336,2.8,-0.5,1.0,0.9,30.1,11.6,7.7,1233088,2025,3,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-24,8.158333333333333,8.720833333333333,79.08333333333333,13.975,2.716666666666667,282.4583333333333,44,41.75,2.7,-2.9,-0.1,0.0,15.1,11.6,7.7,1233088,2025,3,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-25,16.033333333333335,16.691666666666666,64.45833333333333,19.73333333333333,7.2875,309.625,67,61.54166666666666,9.7,1.4,5.6,0.0,21.3,11.6,7.7,1233088,2025,3,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-26,12.875,13.2625,88.95833333333333,9.720833333333331,3.4250000000000003,243.83333333333331,63,57.66666666666666,14.6,4.2,9.5,19.0,28.6,11.6,7.7,1233088,2025,3,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-27,4.241666666666666,4.6000000000000005,88.91666666666667,2.9916666666666667,1.1583333333333334,224.0,58,49.625,3.7,-1.3,-0.0,1.3,28.5,11.6,7.7,1233088,2025,3,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-28,7.591666666666666,9.095833333333331,88.25,7.083333333333333,1.7875,233.70833333333331,46,42.333333333333336,1.6,-1.4,-0.2,0.3,19.7,11.6,7.7,1233088,2025,3,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-29,10.966666666666669,11.229166666666666,69.375,17.795833333333334,5.866666666666667,220.5,55,50.875,10.1,1.5,6.0,0.0,17.5,11.6,7.7,1233088,2025,3,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-30,7.391666666666667,7.675,93.58333333333331,8.483333333333333,3.6666666666666665,225.875,54,47.04166666666666,13.8,8.3,11.5,1.4,29.3,11.6,7.7,1233088,2025,3,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-03-31,11.520833333333334,11.829166666666666,90.79166666666669,6.479166666666667,2.3583333333333334,196.95833333333331,57,53.333333333333336,16.1,10.2,13.6,11.3,33.8,11.6,7.7,1233088,2025,3,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-01,5.766666666666667,5.9625,80.75,6.55,1.075,204.45833333333331,55,45.458333333333336,11.9,2.3,3.8,19.3,29.6,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-02,7.5625,8.012500000000001,69.29166666666667,8.579166666666667,2.645833333333333,218.08333333333331,44,36.833333333333336,16.8,3.0,9.7,3.7,26.3,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-03,9.375,9.825,77.41666666666667,8.9625,1.7291666666666667,220.45833333333331,51,45.29166666666666,15.9,7.8,13.9,0.7,33.3,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-04,5.625,5.8875,72.29166666666667,7.458333333333333,1.8958333333333333,200.75,51,44.625,17.3,6.5,11.7,9.1,27.5,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-05,7.991666666666667,8.1625,80.125,4.9,0.8541666666666666,186.45833333333331,51,45.16666666666666,9.0,4.4,5.5,4.2,29.7,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-06,5.095833333333333,5.533333333333334,81.16666666666667,8.204166666666667,1.8666666666666665,188.41666666666663,44,38.0,5.3,2.1,4.0,1.9,25.8,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-07,3.5583333333333336,4.341666666666667,90.625,2.75,0.9958333333333332,177.125,43,41.708333333333336,3.3,-2.9,-1.2,0.1,28.9,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-08,8.016666666666667,9.316666666666666,83.5,8.916666666666666,5.816666666666666,235.20833333333331,48,42.583333333333336,10.6,-2.6,3.7,0.0,21.1,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-09,7.570833333333333,7.8,89.0,11.008333333333333,4.145833333333333,279.5,49,42.125,14.9,8.4,11.0,0.0,28.6,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-10,7.904166666666666,8.325000000000001,83.75,11.545833333333334,3.2625,252.04166666666663,50,45.79166666666666,13.4,5.4,9.6,2.8,27.4,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-11,6.333333333333333,7.129166666666666,87.25,6.708333333333333,1.0,200.58333333333331,45,41.708333333333336,6.0,3.5,4.7,0.0,12.1,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-12,7.958333333333333,8.391666666666667,86.29166666666667,10.0625,3.9125,243.79166666666663,55,41.0,17.5,4.6,11.0,0.0,23.3,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-13,7.466666666666666,7.883333333333333,95.54166666666669,7.583333333333333,2.1416666666666666,205.0,60,49.5,17.1,13.8,15.7,1.6,33.1,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-14,8.275,8.616666666666667,80.375,8.954166666666667,2.1666666666666665,186.375,46,43.125,18.1,12.3,15.5,10.5,29.8,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-15,8.799999999999999,9.345833333333331,75.5,9.575,2.2375000000000003,198.29166666666663,50,47.25,17.7,13.9,15.4,14.0,28.2,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-16,11.579166666666666,12.095833333333331,76.20833333333333,11.8875,2.4625,200.20833333333331,54,52.083333333333336,16.8,11.6,14.5,2.0,24.7,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-17,13.0625,14.8625,68.04166666666667,14.166666666666666,1.1208333333333331,258.0,59,57.54166666666666,14.4,8.4,10.4,1.8,18.8,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-18,6.875,7.395833333333333,77.08333333333333,9.558333333333334,2.8083333333333336,199.16666666666663,58,48.333333333333336,17.0,7.9,12.9,5.1,30.9,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-19,5.129166666666666,5.883333333333333,93.625,3.475,1.0291666666666666,175.41666666666666,48,41.79166666666666,7.8,4.8,6.4,0.8,29.4,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-20,3.9416666666666655,4.716666666666666,95.16666666666669,3.0875,1.9583333333333333,186.875,47,44.125,3.9,2.0,2.7,0.8,22.3,11.6,7.7,1233088,2025,4,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-21,10.954166666666666,12.541666666666666,85.79166666666667,9.666666666666666,4.658333333333333,229.625,54,45.708333333333336,16.0,1.9,8.8,0.0,25.7,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-22,16.995833333333334,18.45833333333333,94.125,15.879166666666668,3.170833333333333,305.2916666666667,63,54.54166666666666,15.6,10.6,12.9,3.7,23.2,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-23,26.604166666666668,27.791666666666668,71.29166666666667,29.52916666666667,3.8125,461.75,87,80.625,17.1,10.1,14.0,0.0,13.8,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-24,16.158333333333335,18.2375,78.08333333333333,19.654166666666665,3.6791666666666663,297.4166666666667,83,69.33333333333333,16.8,11.7,14.8,5.7,15.1,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-25,17.554166666666667,18.979166666666668,56.04166666666666,17.2,1.7625,228.25,69,67.875,12.6,7.9,9.2,13.1,14.8,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-26,8.7875,9.479166666666666,80.41666666666667,7.820833333333333,2.1708333333333334,231.625,66,58.458333333333336,10.6,7.9,8.8,0.0,20.2,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-27,8.795833333333333,9.291666666666666,85.625,9.725,5.5625,237.04166666666663,59,43.458333333333336,17.9,8.9,13.3,0.0,32.2,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-28,8.258333333333333,8.683333333333334,90.79166666666669,7.212499999999999,2.1125000000000003,221.29166666666663,52,45.083333333333336,16.1,11.6,13.6,5.9,37.5,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-29,11.870833333333332,12.5875,62.29166666666666,13.191666666666668,1.3625,216.41666666666663,55,53.29166666666666,12.9,7.9,10.5,8.0,20.9,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-04-30,7.5125,9.183333333333334,86.70833333333333,4.108333333333333,1.0833333333333333,166.45833333333334,56,49.875,10.4,6.4,7.9,1.6,22.9,11.6,7.7,1233088,2025,4,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-01,7.620833333333334,8.6,86.08333333333333,6.458333333333333,2.0416666666666665,224.5,49,45.29166666666666,9.2,6.1,7.2,9.3,22.3,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-02,4.9125,5.666666666666667,85.375,2.975,1.3416666666666668,157.41666666666666,44,39.29166666666666,8.1,4.6,6.0,1.2,16.5,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-03,4.079166666666667,4.4375,88.83333333333333,5.995833333333334,1.2958333333333334,181.75,49,40.708333333333336,13.7,4.2,9.6,0.0,22.5,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-04,4.870833333333334,5.3625,98.54166666666669,5.795833333333333,3.1041666666666665,183.45833333333331,60,46.25,18.2,10.4,14.1,0.2,27.5,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-05,5.920833333333333,6.520833333333333,94.70833333333331,8.8375,2.2625,194.20833333333331,51,45.833333333333336,16.1,9.8,13.4,18.1,31.1,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-06,6.145833333333333,6.6625000000000005,83.04166666666667,6.679166666666667,1.9541666666666664,175.83333333333334,49,43.375,10.4,8.6,9.6,9.9,21.3,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-07,10.404166666666669,10.9625,74.75,8.725,1.9791666666666667,197.70833333333331,53,45.29166666666666,11.8,7.5,9.9,0.1,24.8,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-08,13.845833333333331,14.458333333333334,82.70833333333333,7.425,2.4208333333333334,205.08333333333331,58,53.79166666666666,13.8,8.5,11.1,0.5,20.5,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-09,9.683333333333334,10.575,93.66666666666669,6.675,1.7541666666666669,198.08333333333331,62,59.04166666666666,17.9,11.4,13.6,8.2,24.4,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-10,4.645833333333333,5.066666666666666,87.20833333333333,7.170833333333333,1.6166666666666665,172.0,51,43.208333333333336,13.9,9.2,11.3,0.0,18.6,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-11,7.3125,7.4375,56.958333333333336,18.279166666666665,1.8875,201.04166666666663,45,40.958333333333336,11.3,8.9,10.2,0.0,20.4,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-12,4.941666666666666,5.125,76.875,7.570833333333333,2.0625,202.5,47,34.791666666666664,17.0,6.0,11.7,0.0,22.6,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-13,5.55,5.866666666666667,86.08333333333333,4.766666666666667,1.3916666666666666,164.41666666666666,46,41.583333333333336,17.1,8.5,12.5,6.9,29.3,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-14,3.341666666666667,3.775,72.41666666666667,3.4625,1.1,142.45833333333334,38,33.375,12.7,8.3,10.4,1.2,29.8,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-15,2.3833333333333333,2.425,72.08333333333333,8.470833333333333,1.8208333333333333,183.75,41,32.75,19.2,9.3,14.4,0.0,16.1,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-16,6.0125,6.2875000000000005,83.29166666666667,7.9375,1.0541666666666667,171.95833333333334,48,37.91666666666666,20.2,13.6,16.8,5.6,24.8,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-17,9.904166666666669,11.095833333333331,99.70833333333331,7.408333333333334,1.3083333333333331,221.16666666666663,101,54.54166666666666,23.9,17.4,20.8,0.3,20.1,11.6,7.7,1233088,2025,5,Spring,Unhealthy for Sensitive Groups,Unhealthy,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-18,6.241666666666667,7.1375,102.29166666666669,6.354166666666667,1.1958333333333333,182.54166666666663,82,59.083333333333336,25.4,19.4,22.3,1.2,29.6,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-19,7.970833333333334,9.375,89.66666666666667,5.7625,0.9541666666666666,172.5,52,42.54166666666666,24.4,18.6,20.9,17.7,25.2,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-20,2.370833333333333,2.5083333333333333,70.625,3.6791666666666663,0.625,137.33333333333334,44,37.41666666666666,19.1,10.7,13.1,3.9,22.1,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-21,1.2916666666666667,1.3166666666666669,75.625,3.8791666666666655,1.05,140.375,40,34.291666666666664,13.1,9.8,11.6,0.0,26.7,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-22,6.954166666666667,7.075,60.5,5.166666666666667,0.7458333333333332,159.16666666666666,40,31.916666666666668,17.2,11.0,14.0,5.8,20.5,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-23,4.091666666666667,4.141666666666667,59.583333333333336,5.575,0.8166666666666668,166.16666666666666,41,33.958333333333336,18.5,13.2,15.9,27.7,35.9,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-24,15.7,15.891666666666666,50.75,11.55,1.6833333333333331,204.08333333333331,63,47.25,20.2,15.2,17.8,2.9,13.2,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-25,13.366666666666667,13.766666666666666,79.45833333333333,6.779166666666666,1.5708333333333335,187.95833333333331,64,60.54166666666666,18.2,15.7,16.7,0.2,14.5,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-26,27.84166666666667,28.245833333333334,74.83333333333333,17.708333333333332,2.7458333333333336,289.375,85,69.83333333333333,21.7,14.3,18.5,0.0,9.4,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-27,18.041666666666668,18.2875,69.58333333333333,22.554166666666664,2.829166666666666,280.4583333333333,91,83.70833333333333,20.7,18.0,19.6,0.0,16.3,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-28,2.0458333333333334,2.1708333333333334,70.08333333333333,4.633333333333334,0.6208333333333333,134.25,67,42.04166666666666,17.9,15.2,16.8,0.0,18.9,11.6,7.7,1233088,2025,5,Spring,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-29,6.629166666666666,6.666666666666667,74.125,6.875,2.2291666666666665,160.20833333333334,45,32.25,22.1,13.5,17.1,0.0,17.9,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-30,5.133333333333334,5.4625,85.45833333333333,3.483333333333333,1.2791666666666666,133.5,45,41.5,20.6,12.6,14.8,0.0,30.4,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-05-31,4.2625,4.65,78.375,6.291666666666667,0.9541666666666666,134.66666666666666,49,37.16666666666666,19.2,12.1,16.2,0.0,19.8,11.6,7.7,1233088,2025,5,Spring,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-01,6.891666666666667,7.058333333333334,74.45833333333333,10.933333333333332,1.3833333333333335,190.58333333333331,44,35.291666666666664,19.3,14.0,17.0,0.0,21.7,11.6,7.7,1233088,2025,6,Summer,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-02,3.829166666666667,4.0,79.0,6.941666666666666,0.975,150.58333333333334,45,37.208333333333336,19.6,13.9,16.7,0.0,21.7,11.6,7.7,1233088,2025,6,Summer,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-03,6.65,6.766666666666667,70.95833333333333,9.529166666666669,1.2958333333333334,146.875,43,34.708333333333336,21.9,16.0,18.9,0.0,12.0,11.6,7.7,1233088,2025,6,Summer,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-04,10.016666666666667,11.3625,83.625,16.391666666666666,2.6625,238.54166666666663,82,51.625,24.1,15.8,20.6,0.0,16.1,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-05,8.262500000000001,9.3125,119.20833333333331,7.641666666666667,1.6791666666666665,189.16666666666663,114,70.375,26.4,20.1,23.5,0.0,22.0,11.6,7.7,1233088,2025,6,Summer,Unhealthy for Sensitive Groups,Unhealthy,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-06,6.025,6.695833333333333,110.29166666666669,4.833333333333333,1.0708333333333333,157.58333333333334,95,63.25,23.6,20.8,22.4,1.3,28.7,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-07,4.741666666666666,4.966666666666667,78.75,5.504166666666666,0.6416666666666667,143.45833333333334,59,39.458333333333336,21.9,18.3,20.0,0.0,14.8,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-08,8.254166666666666,9.295833333333333,91.66666666666669,6.954166666666667,1.5666666666666669,196.625,85,45.333333333333336,28.0,17.3,22.6,0.0,20.5,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-09,11.55,12.766666666666666,79.33333333333333,7.133333333333333,1.5291666666666668,147.95833333333334,60,56.29166666666666,27.3,22.5,25.1,6.6,22.7,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-10,7.316666666666666,7.6375,98.66666666666669,6.191666666666666,1.8208333333333333,173.29166666666666,97,55.625,28.3,22.7,24.3,7.2,30.7,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-11,8.8125,9.475,95.79166666666669,7.029166666666666,1.525,166.29166666666666,83,56.5,28.1,21.7,24.3,6.7,32.7,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-12,5.991666666666667,6.833333333333333,89.95833333333333,5.054166666666666,1.525,131.04166666666666,66,47.458333333333336,26.8,20.4,23.0,1.1,28.6,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-13,6.7,7.0375000000000005,92.5,5.779166666666666,2.0166666666666666,138.29166666666666,67,44.333333333333336,28.2,20.0,23.6,0.0,20.9,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-14,4.8875,5.3125,93.625,3.920833333333333,1.3,130.75,60,45.91666666666666,26.0,18.2,22.4,13.4,28.9,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-15,7.358333333333333,8.041666666666666,76.91666666666667,3.5708333333333333,2.025,112.08333333333331,44,36.0,20.5,15.2,17.2,1.0,22.8,11.6,7.7,1233088,2025,6,Summer,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-16,7.1000000000000005,7.704166666666667,83.33333333333333,7.420833333333333,1.2083333333333333,136.91666666666666,58,47.5,23.9,15.5,19.3,0.7,19.8,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-17,3.85,4.054166666666666,86.41666666666667,5.966666666666666,1.883333333333333,148.29166666666666,48,40.75,23.5,16.1,19.3,9.6,30.4,11.6,7.7,1233088,2025,6,Summer,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-18,6.591666666666666,7.004166666666666,86.375,3.3541666666666665,1.0958333333333334,127.79166666666669,45,40.458333333333336,22.3,18.1,20.0,6.3,35.8,11.6,7.7,1233088,2025,6,Summer,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-19,6.233333333333333,6.933333333333334,77.25,5.2125,1.5208333333333333,125.20833333333331,44,37.54166666666666,21.9,16.1,19.3,0.0,25.1,11.6,7.7,1233088,2025,6,Summer,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-20,4.516666666666667,4.7,85.16666666666667,4.104166666666667,1.9666666666666668,119.0,55,38.875,24.1,16.5,20.7,0.6,30.8,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-21,8.891666666666667,9.525,90.29166666666669,4.320833333333334,3.0875,115.375,51,44.625,21.7,18.3,20.1,0.6,12.3,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-22,6.579166666666667,6.854166666666667,92.20833333333331,3.341666666666667,1.2916666666666667,126.5,61,43.625,19.8,16.8,18.1,18.7,27.4,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-23,3.7375,3.7625,73.08333333333333,3.7625,1.225,113.08333333333331,60,40.958333333333336,22.4,17.2,19.0,0.0,20.8,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-24,3.6791666666666663,3.8666666666666663,70.41666666666667,4.504166666666666,2.716666666666667,115.58333333333331,44,32.208333333333336,22.7,17.2,19.9,0.0,13.0,11.6,7.7,1233088,2025,6,Summer,Good,Good,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-25,10.054166666666667,10.479166666666666,82.41666666666667,9.654166666666669,1.4416666666666669,157.625,61,42.91666666666666,25.1,19.3,21.4,7.4,15.5,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-26,14.883333333333333,15.029166666666669,92.91666666666669,7.225,3.5375,151.54166666666666,71,56.375,21.4,20.0,20.8,0.0,15.2,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Moderate
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-27,7.041666666666667,7.195833333333333,102.20833333333331,3.966666666666667,1.3416666666666668,147.75,74,60.75,22.9,19.5,20.8,0.6,20.7,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
Cleveland,OH,Cuyahoga,41.4995,-81.6954,2026-06-28,5.8,5.858333333333333,95.95833333333331,5.75,1.1666666666666667,179.16666666666666,71,52.125,25.0,20.1,22.4,0.2,18.3,11.6,7.7,1233088,2025,6,Summer,Moderate,Moderate,Low
